grid,qtr,yr,fat,events,temp,x,precip,gdpg,gdp,ag,lstock,tlag1q,plag1yr,lat,long,tlag1yr,plag1yr,nights,lstock2,adjTmp,adjPrecip,fatn,
191,1,2003,[],[],28.30000114,[],0,0.095026061,31709447.39,7493024.2,622559.31,26.20000076,0,206,382,29.89999962,0,0.0840247,622559.31,-1.450679337,-24.56173895,0,0
191,2,2003,[],[],30.60000038,[],156.6999969,0.095026061,31709447.39,7493024.2,622559.31,26.80000114,0,206,382,31.80000114,20.39999962,0.0840247,622559.31,2.419515049,1.287220979,0,0
191,3,2003,[],[],29,[],68.40000153,0.095026061,31709447.39,7493024.2,622559.31,32.20000076,42.20000076,206,382,28.5,108.3000031,0.0840247,622559.31,2.448136852,-139.7806049,0,0
191,4,2003,[],[],22.89999962,[],0,0.095026061,31709447.39,7493024.2,622559.31,27.39999962,194.6000061,206,382,23.20000076,0,0.0840247,622559.31,-2.247132641,-3.9540509,0,0
191,1,2004,[],[],27.89999962,[],0,0.104420038,35020549.08,7956655.07,663025.91,27.5,0,206,382,28.30000114,0,0.0891343,663025.91,-1.850680857,-24.56173895,0,0
191,2,2004,[],[],31.39999962,[],48.79999924,0.104420038,35020549.08,7956655.07,663025.91,24.70000076,0,206,382,30.60000038,156.6999969,0.0891343,663025.91,3.219514289,-106.6127767,0,0
191,3,2004,[],[],29.20000076,[],42.90000153,0.104420038,35020549.08,7956655.07,663025.91,33.29999924,40.40000153,206,382,29,68.40000153,0.0891343,663025.91,2.648137612,-165.2806049,0,0
191,4,2004,[],[],24.20000076,[],0,0.104420038,35020549.08,7956655.07,663025.91,27.70000076,178.8000031,206,382,22.89999962,0,0.0891343,663025.91,-0.947131501,-3.9540509,0,0
191,1,2005,[],[],31.30000114,[],0,0.070084569,37500000,8524146.88,707871.01,27.10000038,0,206,382,27.89999962,0,0.0882694,707871.01,1.549320663,-24.56173895,0,0
191,2,2005,[],[],31,[],200.9000092,0.070084569,37500000,8524146.88,707871.01,29.10000038,0,206,382,31.39999962,48.79999924,0.0882694,707871.01,2.819514669,45.48723328,0,0
191,3,2005,[],[],28.89999962,[],84.40000153,0.070084569,37500000,8524146.88,707871.01,32.90000153,30.10000038,206,382,29.20000076,42.90000153,0.0882694,707871.01,2.348136472,-123.7806049,0,0
191,4,2005,[],[],24.30000114,[],0,0.070084569,37500000,8524146.88,707871.01,27.80000114,226.4000092,206,382,24.20000076,0,0.0882694,707871.01,-0.847131121,-3.9540509,0,0
191,1,2006,[],[],29.60000038,[],0,0.067259741,40000000,9162650.26,756734.19,26,0,206,382,31.30000114,0,0.0861101,756734.19,-0.150680097,-24.56173895,0,0
191,2,2006,[],[],32.29999924,[],60.70000076,0.067259741,40000000,9162650.26,756734.19,27.80000114,0,206,382,31,200.9000092,0.0861101,756734.19,4.119513909,-94.71277516,0,0
191,3,2006,[],[],28.5,[],106.7000046,0.067259741,40000000,9162650.26,756734.19,33.10000229,8.800000191,206,382,28.89999962,84.40000153,0.0861101,756734.19,1.948136852,-101.4806018,0,0
191,4,2006,[],[],21.30000114,[],0,0.067259741,40000000,9162650.26,756734.19,27.70000076,243.6000061,206,382,24.30000114,0,0.0861101,756734.19,-3.847131121,-3.9540509,0,0
191,1,2007,[],[],29,[],0,0.073180809,42900000,9826769.09,809164.94,24.80000114,0,206,382,29.60000038,0,0.0925308,809164.94,-0.750680477,-24.56173895,0,0
191,2,2007,[],[],31.80000114,[],41.20000076,0.073180809,42900000,9826769.09,809164.94,25.70000076,0,206,382,32.29999924,60.70000076,0.0925308,809164.94,3.619515809,-114.2127752,0,0
191,3,2007,[],[],28.5,[],100.0999985,0.073180809,42900000,9826769.09,809164.94,33.70000076,15.5,206,382,28.5,106.7000046,0.0925308,809164.94,1.948136852,-108.0806079,0,0
191,4,2007,[],[],23.60000038,[],0,0.073180809,42900000,9826769.09,809164.94,26.89999962,168.6999969,206,382,21.30000114,0,0.0925308,809164.94,-1.547131881,-3.9540509,0,0
191,1,2008,[],[],29.80000114,[],0,0.071992871,46000000,10437994.13,864188.16,27.39999962,0,206,382,29,0,0.0874427,864188.16,0.049320663,-24.56173895,0,0
191,2,2008,[],[],31.70000076,[],50.60000229,0.071992871,46000000,10437994.13,864188.16,22.30000114,0,206,382,31.80000114,41.20000076,0.0874427,864188.16,3.519515429,-104.8127736,0,0
191,3,2008,7,1,29.20000076,12,67.80000305,0.071992871,46000000,10437994.13,864188.16,32.70000076,9.699999809,206,382,28.5,100.0999985,0.0874427,864188.16,2.648137612,-140.3806034,7,0
191,4,2008,[],[],24.5,[],0,0.071992871,46000000,10437994.13,864188.16,27.80000114,181.1999969,206,382,23.60000038,0,0.0874427,864188.16,-0.647132261,-3.9540509,0,0
191,1,2009,[],[],29.20000076,[],0,0.083533442,49900000,11046155.59,920199.22,26.30000114,0,206,382,29.80000114,0,0.0912102,920199.22,-0.550679717,-24.56173895,0,0
191,2,2009,0,1,32.29999924,12,49.79999924,0.083533442,49900000,11046155.59,920199.22,27.20000076,0,206,382,31.70000076,50.60000229,0.0912102,920199.22,4.119513909,-105.6127767,0,0
191,3,2009,[],[],29.70000076,[],56.40000153,0.083533442,49900000,11046155.59,920199.22,32.40000153,41.5,206,382,29.20000076,67.80000305,0.0912102,920199.22,3.148137612,-151.7806049,0,0
191,4,2009,[],[],23.60000038,[],0,0.083533442,49900000,11046155.59,920199.22,28.70000076,126.2000046,206,382,24.5,0,0.0912102,920199.22,-1.547131881,-3.9540509,0,0
191,1,2010,[],[],29.60000038,[],0,0.095397859,54600000,11683896.37,979564.05,26.20000076,0,206,382,29.20000076,0,0.0888148,979564.05,-0.150680097,-24.56173895,0,0
191,2,2010,[],[],31.89999962,[],126.0999985,0.095397859,54600000,11683896.37,979564.05,28,0,206,382,32.29999924,49.79999924,0.0888148,979564.05,3.719514289,-29.31277742,0,0
191,3,2010,[],[],28.60000038,[],125.8000031,0.095397859,54600000,11683896.37,979564.05,34.40000153,6,206,382,29.70000076,56.40000153,0.0888148,979564.05,2.048137232,-82.38060333,0,0
191,4,2010,0,1,23.10000038,12,0,0.095397859,54600000,11683896.37,979564.05,27.60000038,192.6999969,206,382,23.60000038,0,0.0888148,979564.05,-2.047131881,-3.9540509,0,0
191,1,2011,0,1,30.70000076,12,0,0.053079242,57500000,12017192,999404.04,28,0,206,382,29.60000038,0,0.0833982,999404.04,0.949320283,-24.56173895,0,0
191,2,2011,[],[],31.89999962,[],97.40000153,0.053079242,57500000,12017192,999404.04,27.10000038,0,206,382,31.89999962,126.0999985,0.0833982,999404.04,3.719514289,-58.01277439,0,0
191,3,2011,[],[],29,[],100.5,0.053079242,57500000,12017192,999404.04,33.20000076,12.30000019,206,382,28.60000038,125.8000031,0.0833982,999404.04,2.448136852,-107.6806064,0,0
191,4,2011,[],[],21.89999962,[],0,0.053079242,57500000,12017192,999404.04,28.10000038,179.1999969,206,382,23.10000038,0,0.0833982,999404.04,-3.247132641,-3.9540509,0,0
191,1,2012,1,1,27.89999962,12,0,0.042058902,59900000,12919542.05,972762.79,25.5,0,206,382,30.70000076,0,0.0819339,972762.79,-1.850680857,-24.56173895,1,0
191,2,2012,[],[],30.80000114,[],119.5,0.042058902,59900000,12919542.05,972762.79,27.20000076,0,206,382,31.89999962,97.40000153,0.0819339,972762.79,2.619515809,-35.91277592,0,0
191,3,2012,[],[],28.20000076,[],107.3000031,0.042058902,59900000,12919542.05,972762.79,32.5,64,206,382,29,100.5,0.0819339,972762.79,1.648137612,-100.8806033,0,0
191,4,2012,[],[],23.10000038,[],0,0.042058902,59900000,12919542.05,972762.79,26.80000114,288.8000183,206,382,21.89999962,0,0.0819339,972762.79,-2.047131881,-3.9540509,0,0
191,1,2013,[],[],32,[],0,0.054877934,63200000,13247801.8,1030937.33,27,0,206,382,27.89999962,0,0.0792973,1030937.33,2.249319523,-24.56173895,0,0
191,2,2013,[],[],31.80000114,[],75.30000305,0.054877934,63200000,13247801.8,1030937.33,24.70000076,0,206,382,30.80000114,119.5,0.0792973,1030937.33,3.619515809,-80.11277287,0,0
191,3,2013,3,1,28.5,12,81.20000458,0.054877934,63200000,13247801.8,1030937.33,33.5,1,206,382,28.20000076,107.3000031,0.0792973,1030937.33,1.948136852,-126.9806019,3,0
191,4,2013,1,1,24.20000076,12,0,0.054877934,63200000,13247801.8,1030937.33,26.20000076,222.1999969,206,382,23.10000038,0,0.0792973,1030937.33,-0.947131501,-3.9540509,1,0
191,1,2014,0,1,30.10000038,12,0,0.062229416,67200000,13793450.01,1086847,27.20000076,0,206,382,32,0,0.0813335,1086847,0.349319903,-24.56173895,0,0
191,2,2014,[],[],32.70000076,[],17.80000114,0.062229416,67200000,13793450.01,1086847,25.60000038,0,206,382,31.80000114,75.30000305,0.0813335,1086847,4.519515429,-137.6127748,0,0
191,3,2014,[],[],28.5,[],70.70000458,0.062229416,67200000,13793450.01,1086847,32.79999924,40.90000153,206,382,28.5,81.20000458,0.0813335,1086847,1.948136852,-137.4806019,0,0
191,4,2014,[],[],23.60000038,[],0,0.062229416,67200000,13793450.01,1086847,26.89999962,194.1999969,206,382,24.20000076,0,0.0813335,1086847,-1.547131881,-3.9540509,0,0
191,1,2015,1,1,29.89999962,12,0,0.027863983,69000000,14274936.74,1151323.39,27.20000076,0,206,382,30.10000038,0,0.0762499,1151323.39,0.149319143,-24.56173895,1,0
191,2,2015,[],[],32.70000076,[],25.80000114,0.027863983,69000000,14274936.74,1151323.39,26.20000076,0,206,382,32.70000076,17.80000114,0.0762499,1151323.39,4.519515429,-129.6127748,0,0
191,3,2015,[],[],28.20000076,[],76.80000305,0.027863983,69000000,14274936.74,1151323.39,33.70000076,0.300000012,206,382,28.5,70.70000458,0.0762499,1151323.39,1.648137612,-131.3806034,0,0
191,4,2015,1,1,20.70000076,12,0,0.027863983,69000000,14274936.74,1151323.39,27.5,200.6999969,206,382,23.60000038,0,0.0762499,1151323.39,-4.447131501,-3.9540509,1,0
192,1,1997,[],[],28.89999962,[],0,0.028022564,21789097.84,3611905.26,512461.13,24.10000038,0,206,384,30.70000076,0,0.0819265,512461.13,-0.850680857,-24.56173895,0,0
192,2,1997,[],[],32.10000229,[],54.29999924,0.028022564,21789097.84,3611905.26,512461.13,22.30000114,0,206,384,31.5,95.70000458,0.0819265,512461.13,3.919516959,-101.1127767,0,0
192,3,1997,[],[],30.70000076,[],55.5,0.028022564,21789097.84,3611905.26,512461.13,32.60000229,12.80000019,206,384,29.20000076,95,0.0819265,512461.13,4.148137612,-152.6806064,0,0
192,4,1997,[],[],22.89999962,[],0,0.028022564,21789097.84,3611905.26,512461.13,28.80000114,109.4000015,206,384,23.39999962,0,0.0819265,512461.13,-2.247132641,-3.9540509,0,0
192,1,1998,[],[],26.70000076,[],0,0.024956015,22332866.9,3752769.63,526297.84,27.89999962,0,206,384,28.89999962,0,0.0890398,526297.84,-3.050679717,-24.56173895,0,0
192,2,1998,[],[],32.70000076,[],51.20000076,0.024956015,22332866.9,3752769.63,526297.84,26.20000076,0,206,384,32.10000229,54.29999924,0.0890398,526297.84,4.519515429,-104.2127752,0,0
192,3,1998,[],[],28.60000038,[],99.20000458,0.024956015,22332866.9,3752769.63,526297.84,35.20000076,19.20000076,206,384,30.70000076,55.5,0.0890398,526297.84,2.048137232,-108.9806019,0,0
192,4,1998,[],[],23.20000076,[],0,0.024956015,22332866.9,3752769.63,526297.84,28.10000038,157.4000092,206,384,22.89999962,0,0.0890398,526297.84,-1.947131501,-3.9540509,0,0
192,1,1999,[],[],31.20000076,[],0,0.005218444,22449409.72,3949415.21,541034.01,27.70000076,0,206,384,26.70000076,0,0.0655456,541034.01,1.449320283,-24.56173895,0,0
192,2,1999,[],[],32.70000076,[],9.900000572,0.005218444,22449409.72,3949415.21,541034.01,26.60000038,0,206,384,32.70000076,51.20000076,0.0655456,541034.01,4.519515429,-145.5127753,0,0
192,3,1999,[],[],28.80000114,[],136.9000092,0.005218444,22449409.72,3949415.21,541034.01,32.70000076,44.40000153,206,384,28.60000038,99.20000458,0.0655456,541034.01,2.248137992,-71.28059723,0,0
192,4,1999,[],[],22.5,[],0,0.005218444,22449409.72,3949415.21,541034.01,27.20000076,209.6000061,206,384,23.20000076,0,0.0655456,541034.01,-2.647132261,-3.9540509,0,0
192,1,2000,[],[],28,[],0,0.055184997,23688280.33,4067897.64,553478.21,27.20000076,0,206,384,31.20000076,0,0.0843142,553478.21,-1.750680477,-24.56173895,0,0
192,2,2000,[],[],31.89999962,[],37.29999924,0.055184997,23688280.33,4067897.64,553478.21,22.39999962,0,206,384,32.70000076,9.900000572,0.0843142,553478.21,3.719514289,-118.1127767,0,0
192,3,2000,[],[],28.89999962,[],94.70000458,0.055184997,23688280.33,4067897.64,553478.21,33.40000153,1.100000024,206,384,28.80000114,136.9000092,0.0843142,553478.21,2.348136472,-113.4806019,0,0
192,4,2000,[],[],21.80000114,[],0,0.055184997,23688280.33,4067897.64,553478.21,27.89999962,121.7000046,206,384,22.5,0,0.0843142,553478.21,-3.347131121,-3.9540509,0,0
192,1,2001,[],[],29,[],0,0.066668482,25267542.02,4222477.41,570082.86,26.30000114,0,206,384,28,0,0.090268,570082.86,-0.750680477,-24.56173895,0,0
192,2,2001,[],[],31.10000038,[],96.09999847,0.066668482,25267542.02,4222477.41,570082.86,23.5,0,206,384,31.89999962,37.29999924,0.090268,570082.86,2.919515049,-59.31277745,0,0
192,3,2001,[],[],28.60000038,[],100.7000046,0.066668482,25267542.02,4222477.41,570082.86,33.60000229,16.70000076,206,384,28.89999962,94.70000458,0.090268,570082.86,2.048137232,-107.4806018,0,0
192,4,2001,[],[],23.89999962,[],0,0.066668482,25267542.02,4222477.41,570082.86,27.60000038,187.8000031,206,384,21.80000114,0,0.090268,570082.86,-1.247132641,-3.9540509,0,0
192,1,2002,[],[],30,[],0,0.146043815,28957710.24,6977878.78,597498.38,26.10000038,0,206,384,29,0,0.0877979,597498.38,0.249319523,-24.56173895,0,0
192,2,2002,[],[],32.29999924,[],15.90000057,0.146043815,28957710.24,6977878.78,597498.38,24.30000114,0,206,384,31.10000038,96.09999847,0.0877979,597498.38,4.119513909,-139.5127754,0,0
192,3,2002,[],[],28.89999962,[],109.7000046,0.146043815,28957710.24,6977878.78,597498.38,34,0.600000024,206,384,28.60000038,100.7000046,0.0877979,597498.38,2.348136472,-98.48060183,0,0
192,4,2002,[],[],23.10000038,[],0,0.146043815,28957710.24,6977878.78,597498.38,27.89999962,117.7000046,206,384,23.89999962,0,0.0877979,597498.38,-2.047131881,-3.9540509,0,0
192,1,2003,[],[],28.39999962,[],0,0.095026061,31709447.39,7493024.2,622559.31,26.30000114,0,206,384,30,0,0.0840247,622559.31,-1.350680857,-24.56173895,0,0
192,2,2003,[],[],31.10000038,[],133.6999969,0.095026061,31709447.39,7493024.2,622559.31,26.80000114,0,206,384,32.29999924,15.90000057,0.0840247,622559.31,2.919515049,-21.71277902,0,0
192,3,2003,[],[],29.5,[],69.59999847,0.095026061,31709447.39,7493024.2,622559.31,32.60000229,25.89999962,206,384,28.89999962,109.7000046,0.0840247,622559.31,2.948136852,-138.580608,0,0
192,4,2003,0,5,22.80000114,12,0,0.095026061,31709447.39,7493024.2,622559.31,27.80000114,176.3000031,206,384,23.10000038,0,0.0840247,622559.31,-2.347131121,-3.9540509,0,0
192,1,2004,1,1,28,12,0,0.104420038,35020549.08,7956655.07,663025.91,27.70000076,0,206,384,28.39999962,0,0.0891343,663025.91,-1.750680477,-24.56173895,1,0
192,2,2004,[],[],31.89999962,[],39.10000229,0.104420038,35020549.08,7956655.07,663025.91,24.70000076,0,206,384,31.10000038,133.6999969,0.0891343,663025.91,3.719514289,-116.3127736,0,0
192,3,2004,[],[],29.60000038,[],45,0.104420038,35020549.08,7956655.07,663025.91,33.79999924,24.80000114,206,384,29.5,69.59999847,0.0891343,663025.91,3.048137232,-163.1806064,0,0
192,4,2004,[],[],24,[],0,0.104420038,35020549.08,7956655.07,663025.91,28.10000038,160.3000031,206,384,22.80000114,0,0.0891343,663025.91,-1.147132261,-3.9540509,0,0
192,1,2005,[],[],31.30000114,[],0,0.070084569,37500000,8524146.88,707871.01,27.30000114,0,206,384,28,0,0.0882694,707871.01,1.549320663,-24.56173895,0,0
192,2,2005,[],[],31.5,[],190,0.070084569,37500000,8524146.88,707871.01,29.10000038,0,206,384,31.89999962,39.10000229,0.0882694,707871.01,3.319514669,34.58722408,0,0
192,3,2005,[],[],29.30000114,[],74.59999847,0.070084569,37500000,8524146.88,707871.01,33.29999924,25.39999962,206,384,29.60000038,45,0.0882694,707871.01,2.748137992,-133.580608,0,0
192,4,2005,[],[],24.20000076,[],0,0.070084569,37500000,8524146.88,707871.01,28.30000114,231.8000031,206,384,24,0,0.0882694,707871.01,-0.947131501,-3.9540509,0,0
192,1,2006,[],[],29.60000038,[],0,0.067259741,40000000,9162650.26,756734.19,26.20000076,0,206,384,31.30000114,0,0.0861101,756734.19,-0.150680097,-24.56173895,0,0
192,2,2006,[],[],32.79999924,[],47.10000229,0.067259741,40000000,9162650.26,756734.19,27.80000114,0,206,384,31.5,190,0.0861101,756734.19,4.619513909,-108.3127736,0,0
192,3,2006,[],[],29,[],102.0999985,0.067259741,40000000,9162650.26,756734.19,33.70000076,5.700000286,206,384,29.30000114,74.59999847,0.0861101,756734.19,2.448136852,-106.0806079,0,0
192,4,2006,[],[],21.20000076,[],0,0.067259741,40000000,9162650.26,756734.19,28.10000038,234.9000092,206,384,24.20000076,0,0.0861101,756734.19,-3.947131501,-3.9540509,0,0
192,1,2007,[],[],29.10000038,[],0,0.073180809,42900000,9826769.09,809164.94,24.89999962,0,206,384,29.60000038,0,0.0925308,809164.94,-0.650680097,-24.56173895,0,0
192,2,2007,[],[],32.29999924,[],36.70000076,0.073180809,42900000,9826769.09,809164.94,25.70000076,0,206,384,32.79999924,47.10000229,0.0925308,809164.94,4.119513909,-118.7127752,0,0
192,3,2007,[],[],29,[],108.5,0.073180809,42900000,9826769.09,809164.94,34.20000076,9.600000381,206,384,29,102.0999985,0.0925308,809164.94,2.448136852,-99.68060643,0,0
192,4,2007,[],[],23.5,[],0,0.073180809,42900000,9826769.09,809164.94,27.30000114,161.5,206,384,21.20000076,0,0.0925308,809164.94,-1.647132261,-3.9540509,0,0
192,1,2008,[],[],29.89999962,[],0,0.071992871,46000000,10437994.13,864188.16,27.60000038,0,206,384,29.10000038,0,0.0874427,864188.16,0.149319143,-24.56173895,0,0
192,2,2008,[],[],32.20000076,[],50,0.071992871,46000000,10437994.13,864188.16,22.30000114,0,206,384,32.29999924,36.70000076,0.0874427,864188.16,4.019515429,-105.4127759,0,0
192,3,2008,[],[],29.70000076,[],74.59999847,0.071992871,46000000,10437994.13,864188.16,33.10000229,7.400000095,206,384,29,108.5,0.0874427,864188.16,3.148137612,-133.580608,0,0
192,4,2008,[],[],24.5,[],0,0.071992871,46000000,10437994.13,864188.16,28.30000114,159.6000061,206,384,23.5,0,0.0874427,864188.16,-0.647132261,-3.9540509,0,0
192,1,2009,[],[],29.30000114,[],0,0.083533442,49900000,11046155.59,920199.22,26.5,0,206,384,29.89999962,0,0.0912102,920199.22,-0.450679337,-24.56173895,0,0
192,2,2009,[],[],32.79999924,[],29.10000038,0.083533442,49900000,11046155.59,920199.22,27.10000038,0,206,384,32.20000076,50,0.0912102,920199.22,4.619513909,-126.3127755,0,0
192,3,2009,[],[],30.20000076,[],54,0.083533442,49900000,11046155.59,920199.22,32.79999924,35.60000229,206,384,29.70000076,74.59999847,0.0912102,920199.22,3.648137612,-154.1806064,0,0
192,4,2009,[],[],23.30000114,[],0,0.083533442,49900000,11046155.59,920199.22,29.10000038,126.3000031,206,384,24.5,0,0.0912102,920199.22,-1.847131121,-3.9540509,0,0
192,1,2010,[],[],29.60000038,[],0,0.095397859,54600000,11683896.37,979564.05,26.30000114,0,206,384,29.30000114,0,0.0888148,979564.05,-0.150680097,-24.56173895,0,0
192,2,2010,[],[],32.5,[],114.2000046,0.095397859,54600000,11683896.37,979564.05,27.89999962,0,206,384,32.79999924,29.10000038,0.0888148,979564.05,4.319514669,-41.21277132,0,0
192,3,2010,[],[],29.10000038,[],120.0999985,0.095397859,54600000,11683896.37,979564.05,34.79999924,2.200000048,206,384,30.20000076,54,0.0888148,979564.05,2.548137232,-88.08060793,0,0
192,4,2010,[],[],23,[],0,0.095397859,54600000,11683896.37,979564.05,28,179,206,384,23.30000114,0,0.0888148,979564.05,-2.147132261,-3.9540509,0,0
192,1,2011,[],[],30.80000114,[],0,0.053079242,57500000,12017192,999404.04,28.10000038,0,206,384,29.60000038,0,0.0833982,999404.04,1.049320663,-24.56173895,0,0
192,2,2011,[],[],32.60000229,[],68.30000305,0.053079242,57500000,12017192,999404.04,27,0,206,384,32.5,114.2000046,0.0833982,999404.04,4.419516959,-87.11277287,0,0
192,3,2011,[],[],29.39999962,[],103.3000031,0.053079242,57500000,12017192,999404.04,33.60000229,6.099999905,206,384,29.10000038,120.0999985,0.0833982,999404.04,2.848136472,-104.8806033,0,0
192,4,2011,3,1,21.80000114,12,0,0.053079242,57500000,12017192,999404.04,28.60000038,166.3000031,206,384,23,0,0.0833982,999404.04,-3.347131121,-3.9540509,3,0
192,1,2012,[],[],27.89999962,[],0,0.042058902,59900000,12919542.05,972762.79,25.60000038,0,206,384,30.80000114,0,0.0819339,972762.79,-1.850680857,-24.56173895,0,0
192,2,2012,[],[],31.30000114,[],100.3000031,0.042058902,59900000,12919542.05,972762.79,27.20000076,0,206,384,32.60000229,68.30000305,0.0819339,972762.79,3.119515809,-55.11277282,0,0
192,3,2012,0,1,28.60000038,12,120.0999985,0.042058902,59900000,12919542.05,972762.79,32.90000153,55.40000153,206,384,29.39999962,103.3000031,0.0819339,972762.79,2.048137232,-88.08060793,0,0
192,4,2012,4,1,22.89999962,12,0,0.042058902,59900000,12919542.05,972762.79,27.10000038,281.8999939,206,384,21.80000114,0,0.0819339,972762.79,-2.247132641,-3.9540509,4,0
192,1,2013,10,2,32,12,0,0.054877934,63200000,13247801.8,1030937.33,27,0,206,384,27.89999962,0,0.0792973,1030937.33,2.249319523,-24.56173895,10,0
192,2,2013,14,2,32.20000076,12,53.90000153,0.054877934,63200000,13247801.8,1030937.33,25.20000076,0,206,384,31.30000114,100.3000031,0.0792973,1030937.33,4.019515429,-101.5127744,14,1
192,3,2013,[],[],28.89999962,[],83.80000305,0.054877934,63200000,13247801.8,1030937.33,33.79999924,0.400000006,206,384,28.60000038,120.0999985,0.0792973,1030937.33,2.348136472,-124.3806034,0,0
192,4,2013,[],[],24.10000038,[],0,0.054877934,63200000,13247801.8,1030937.33,26.60000038,194,206,384,22.89999962,0,0.0792973,1030937.33,-1.047131881,-3.9540509,0,0
192,1,2014,[],[],30.30000114,[],0,0.062229416,67200000,13793450.01,1086847,27.30000114,0,206,384,32,0,0.0813335,1086847,0.549320663,-24.56173895,0,0
192,2,2014,0,1,33.20000076,12,9.600000381,0.062229416,67200000,13793450.01,1086847,25.70000076,0,206,384,32.20000076,53.90000153,0.0813335,1086847,5.019515429,-145.8127755,0,0
192,3,2014,[],[],29,[],66.59999847,0.062229416,67200000,13793450.01,1086847,33.20000076,43.29999924,206,384,28.89999962,83.80000305,0.0813335,1086847,2.448136852,-141.580608,0,0
192,4,2014,20,3,23.39999962,12,0,0.062229416,67200000,13793450.01,1086847,27.20000076,206,206,384,24.10000038,0,0.0813335,1086847,-1.747132641,-3.9540509,20,1
192,1,2015,0,1,30,12,0,0.027863983,69000000,14274936.74,1151323.39,27.30000114,0,206,384,30.30000114,0,0.0762499,1151323.39,0.249319523,-24.56173895,0,0
192,2,2015,10,1,33.10000229,12,18.39999962,0.027863983,69000000,14274936.74,1151323.39,26.30000114,0,206,384,33.20000076,9.600000381,0.0762499,1151323.39,4.919516959,-137.0127763,10,0
192,3,2015,0,1,28.60000038,12,74.40000153,0.027863983,69000000,14274936.74,1151323.39,34.10000229,0.200000003,206,384,29,66.59999847,0.0762499,1151323.39,2.048137232,-133.7806049,0,0
192,4,2015,15,3,20.70000076,12,0,0.027863983,69000000,14274936.74,1151323.39,27.89999962,198.1999969,206,384,23.39999962,0,0.0762499,1151323.39,-4.447131501,-3.9540509,15,1
193,1,1997,[],[],29.30000114,[],0,0.028022564,21789097.84,3611905.26,512461.13,24.30000114,0,206,386,31.10000038,0,0.0819265,512461.13,-0.450679337,-24.56173895,0,0
193,2,1997,[],[],32.5,[],56.20000076,0.028022564,21789097.84,3611905.26,512461.13,22.5,0,206,386,32,71.90000153,0.0819265,512461.13,4.319514669,-99.21277516,0,0
193,3,1997,[],[],31,[],48.79999924,0.028022564,21789097.84,3611905.26,512461.13,32.90000153,9.400000572,206,386,29.5,94.09999847,0.0819265,512461.13,4.448136852,-159.3806072,0,0
193,4,1997,[],[],23.10000038,[],0,0.028022564,21789097.84,3611905.26,512461.13,29.30000114,99.80000305,206,386,23.60000038,0,0.0819265,512461.13,-2.047131881,-3.9540509,0,0
193,1,1998,26,2,27.30000114,12,0,0.024956015,22332866.9,3752769.63,526297.84,28.10000038,0,206,386,29.30000114,0,0.0890398,526297.84,-2.450679337,-24.56173895,26,1
193,2,1998,[],[],33,[],51.60000229,0.024956015,22332866.9,3752769.63,526297.84,26.5,0,206,386,32.5,56.20000076,0.0890398,526297.84,4.819514669,-103.8127736,0,0
193,3,1998,[],[],28.89999962,[],89.20000458,0.024956015,22332866.9,3752769.63,526297.84,35.40000153,18.20000076,206,386,31,48.79999924,0.0890398,526297.84,2.348136472,-118.9806019,0,0
193,4,1998,[],[],23.60000038,[],0,0.024956015,22332866.9,3752769.63,526297.84,28.80000114,156.5,206,386,23.10000038,0,0.0890398,526297.84,-1.547131881,-3.9540509,0,0
193,1,1999,[],[],31.5,[],0,0.005218444,22449409.72,3949415.21,541034.01,28,0,206,386,27.30000114,0,0.0655456,541034.01,1.749319523,-24.56173895,0,0
193,2,1999,[],[],32.79999924,[],10.10000038,0.005218444,22449409.72,3949415.21,541034.01,27,0,206,386,33,51.60000229,0.0655456,541034.01,4.619513909,-145.3127755,0,0
193,3,1999,[],[],29.20000076,[],119.8000031,0.005218444,22449409.72,3949415.21,541034.01,32.90000153,42.70000076,206,386,28.89999962,89.20000458,0.0655456,541034.01,2.648137612,-88.38060333,0,0
193,4,1999,[],[],22.80000114,[],0,0.005218444,22449409.72,3949415.21,541034.01,27.70000076,199.4000092,206,386,23.60000038,0,0.0655456,541034.01,-2.347131121,-3.9540509,0,0
193,1,2000,[],[],28.39999962,[],0,0.055184997,23688280.33,4067897.64,553478.21,27.5,0,206,386,31.5,0,0.0843142,553478.21,-1.350680857,-24.56173895,0,0
193,2,2000,[],[],32.20000076,[],40.79999924,0.055184997,23688280.33,4067897.64,553478.21,22.89999962,0,206,386,32.79999924,10.10000038,0.0843142,553478.21,4.019515429,-114.6127767,0,0
193,3,2000,[],[],29.20000076,[],66.5,0.055184997,23688280.33,4067897.64,553478.21,33.60000229,4.099999905,206,386,29.20000076,119.8000031,0.0843142,553478.21,2.648137612,-141.6806064,0,0
193,4,2000,[],[],22,[],0,0.055184997,23688280.33,4067897.64,553478.21,28.60000038,127.0999985,206,386,22.80000114,0,0.0843142,553478.21,-3.147132261,-3.9540509,0,0
193,1,2001,[],[],29.30000114,[],0,0.066668482,25267542.02,4222477.41,570082.86,26.60000038,0,206,386,28.39999962,0,0.090268,570082.86,-0.450679337,-24.56173895,0,0
193,2,2001,[],[],31.39999962,[],81.80000305,0.066668482,25267542.02,4222477.41,570082.86,23.89999962,0,206,386,32.20000076,40.79999924,0.090268,570082.86,3.219514289,-73.61277287,0,0
